Transaction_ID,Date,Customer_Name,Product,Total_Items,Total_Cost,Payment_Method,City,TimeOfDay,Customer_Category,Season,Promotion,Member
1000005530,7/29/2021,Sheila Levy,"['Exercise Bike', 'Jelly', 'Facial Tissue', 'Super Glue']",4,32.13,Mobile Payment,Hồ Chí Minh,11:59:21,Senior (65+),Spring,Discount on Selected Items,Yes
1000005531,7/22/2021,Richard Hunter,"['Frozen Meatballs', 'Bathrobe', 'Messenger Bag', 'Toothpaste', 'Leggings', 'Instant Noodles', 'Detergent']",7,114.91,Cash,Hồ Chí Minh,9:33:09,Adult (30-49),Spring,Discount on Selected Items,Yes
1000005532,5/1/2022,Evan Lee,"['Pencils', 'One-Piece Swimsuit', 'Paper Plates', 'Briefcase', 'Flour', 'Weight Bench']",6,43.82,Credit Card,Hà Nội,12:16:32,Adult (30-49),Winter,Discount on Selected Items,Yes
1000005533,9/29/2021,Cody Roberts,"['Trash Bags', 'Body Wash', 'Canned Tuna']",3,33.75,Credit Card,Hồ Chí Minh,19:09:17,Middle-aged (50-64),Winter,None,Yes
1000005534,5/17/2021,Colleen Hess,"['Trail Mix', 'Notebooks']",2,27.83,Debit Card,Hồ Chí Minh,18:36:37,Middle-aged (50-64),Winter,None,No
1000005535,6/28/2022,Christopher Kaiser,"['Comb', 'Iced Tea', 'Eggs', 'Vegetable Oil']",4,56.98,Credit Card,Cần Thơ,19:59:21,Middle-aged (50-64),Summer,BOGO (Buy One Get One),No
1000005536,10/28/2022,Christine Brooks,"['Razors', 'Bug Spray', 'Rice', 'Cashews', 'Sugar', 'Jump Rope', 'Cough Syrup', 'Tank Top', 'Candy Bars', 'Frozen Garlic Bread']",10,112.31,Cash,Hồ Chí Minh,9:01:16,Senior (65+),Spring,Discount on Selected Items,Yes
1000005537,5/29/2022,Dawn Armstrong,"['Handbag', 'Bathrobe', 'Passport Holder', 'Snack Cakes', 'Ice Cream Tubs', 'Water Bottle', 'Crayons', 'Belt']",8,108.7,Cash,Hồ Chí Minh,23:06:55,Middle-aged (50-64),Fall,Discount on Selected Items,Yes
1000005538,10/1/2023,Sheila Chung,"['Barbecue Sauce', 'Foam Roller', 'Thermometer', 'Cucumber', 'Hair Ties', 'Backpack', 'Shaving Cream', 'Plastic Utensils']",8,95.78,Credit Card,Đà Nẵng,10:47:17,Teenager (13-19),Summer,BOGO (Buy One Get One),No
1000005539,2/4/2022,Calvin Morris,"['Ziploc Bags', 'Peanut Butter', 'Belt', 'Flip Flops', 'Wallet']",5,47.55,Debit Card,Hồ Chí Minh,13:44:39,Adult (30-49),Spring,None,No
1000005540,5/19/2021,Julie Munoz,"['Frozen Bread', 'Frozen Fruit']",2,26.89,Mobile Payment,Hồ Chí Minh,13:08:19,Middle-aged (50-64),Spring,Discount on Selected Items,Yes
1000005541,4/14/2020,Robert Mosley,"['Gym Towel', 'Rice', 'Flip Flops', 'Carry-on Bag', 'Bathrobe']",5,60.15,Debit Card,Hà Nội,11:08:33,Adult (30-49),Fall,Discount on Selected Items,Yes
1000005542,11/24/2023,Michael Oneill,"['Frozen Garlic Bread', 'Chocolate', 'Weight Bench']",3,36.76,Credit Card,Hà Nội,9:47:43,Adult (30-49),Fall,None,No
1000005543,5/30/2023,Debra Sheppard,"['Briefcase', 'Mac and Cheese', 'Protein Powder', 'Paper Towels', 'Ruler', 'Kettlebells']",6,66.58,Debit Card,Hà Nội,19:53:23,Middle-aged (50-64),Winter,BOGO (Buy One Get One),No
1000005544,3/23/2023,Jennifer Herrera,"['Shaving Cream', 'Pretzels']",2,16.16,Credit Card,Đà Nẵng,11:02:42,Adult (30-49),Fall,Discount on Selected Items,No
1000005545,9/28/2021,Kathleen Beck,"['Paper Cups', 'Plastic Cups', 'Vinegar', 'Facial Tissue', 'Pencils', 'Energy Drinks', 'Hair Ties', 'Gum', 'Pull-up Bar', 'Syrup', 'Donuts', 'Brown Sugar']",12,134.24,Cash,Hà Nội,10:14:14,Adult (30-49),Fall,Discount on Selected Items,Yes
1000005546,9/13/2023,Kathleen Jones,"['Moving Boxes', 'Sunscreen', 'Cream Cheese', 'Cumin']",4,52.07,Debit Card,Hà Nội,12:35:17,Young Adult (20-29),Winter,None,Yes
1000005547,5/17/2022,Mark Barnett,"['Napkins', 'Air Freshener', 'Canola Oil', 'Frozen Pie', 'Razors']",5,53.8,Credit Card,Hồ Chí Minh,11:39:09,Senior (65+),Summer,Discount on Selected Items,No
1000005548,10/20/2022,Michelle Meyer,"['Hangers', 'Resistance Bands', 'Dried Cranberries', 'Cereal', 'Batteries', 'Popsicles', 'Packing Tape', 'Frozen Bagels', 'Frozen Breakfast Sandwiches']",9,99.37,Cash,Hải Phòng,14:56:55,Adult (30-49),Winter,Discount on Selected Items,No
1000005549,5/6/2020,Stefanie Brady,"['Hairbrush', 'Ice Cream Sandwiches', 'Polo Shirt', 'Allergy Medicine', 'Pencils']",5,47.17,Debit Card,Hồ Chí Minh,17:34:42,Adult (30-49),Summer,Discount on Selected Items,No
1000005550,6/24/2022,Raymond Glass,"['Tank Top', 'Ear Muffs', 'Baking Soda', 'Swim Trunks', 'Frozen Dinners', 'Garlic Powder']",6,68.48,Debit Card,Cần Thơ,19:36:49,Young Adult (20-29),Fall,None,No
1000005551,11/10/2021,Sean Phillips,"['Exercise Bike', 'Bleach']",2,15.48,Credit Card,Đà Nẵng,10:03:02,Adult (30-49),Summer,None,No
1000005552,3/8/2023,Alexis Thomas,"['Ziploc Bags', 'Frozen Vegetables', 'Glue', 'Sneakers', 'Pepper', 'Coat', 'Mustard', 'Duct Tape']",8,79.18,Credit Card,Hà Nội,6:06:49,Adult (30-49),Summer,None,Yes
1000005553,9/23/2022,Dustin Pittman,"['Comb', 'Plastic Utensils', 'Popcorn', 'Frozen Dinners', 'Glue', 'Thermometer']",6,64.44,Cash,Hà Nội,15:08:46,Adult (30-49),Winter,BOGO (Buy One Get One),Yes
1000005554,9/20/2021,Anthony Barry,"['Body Wash', 'Hoodie']",2,19.51,Debit Card,Đà Nẵng,18:36:56,Senior (65+),Winter,None,Yes
1000005555,9/20/2021,Jennifer Hanna,"['Donuts', 'Granola Bars', 'Energy Drinks', 'Popcorn', 'Bagels', 'Frozen Fish Sticks']",6,85.03,Cash,Đà Nẵng,8:01:45,Senior (65+),Winter,BOGO (Buy One Get One),Yes
1000005556,12/9/2021,Troy Gomez,"['Duct Tape', 'Onion Powder', 'Gym Bag', 'Pencils', 'Laptop Bag', 'Extension Cord']",6,59.92,Cash,Hồ Chí Minh,16:34:10,Young Adult (20-29),Fall,BOGO (Buy One Get One),No
1000005557,9/19/2021,Andrea Griffith,"['Pretzels', 'Facial Tissue', 'Toilet Bowl Cleaner', 'Brown Sugar']",4,34.91,Mobile Payment,Hải Phòng,12:13:37,Young Adult (20-29),Summer,Discount on Selected Items,Yes
1000005558,11/4/2020,Alyssa Carroll,"['Hair Ties', 'Pencils', 'Salt', 'Baking Powder', 'Rowing Machine']",5,42.48,Cash,Hà Nội,15:42:07,Adult (30-49),Fall,None,No
1000005559,5/25/2022,Sandra Arnold,"['Orange Juice', 'Post-it Notes', 'Napkins', 'Cough Syrup', 'Duffel Bag', 'Shower Curtain']",6,66.99,Cash,Hà Nội,16:49:03,Young Adult (20-29),Winter,None,Yes
1000005560,4/27/2021,Linda Hamilton,"['Soy Sauce', 'Scrubbers', 'Jelly', 'Moving Boxes', 'Heels']",5,45.46,Mobile Payment,Hồ Chí Minh,15:40:34,Adult (30-49),Summer,Discount on Selected Items,Yes
1000005561,11/11/2021,Kathleen Gordon,"['Jacket', 'Frozen Meatballs', 'Lighter', 'Band-Aids', 'Frozen Fruit', 'Cotton Balls']",6,58.08,Mobile Payment,Hồ Chí Minh,15:56:26,Middle-aged (50-64),Summer,None,Yes
1000005562,8/5/2021,Marcus Juarez,"['Pants', 'Flour', 'Ziploc Bags', 'Frozen Fish Sticks']",4,37.18,Credit Card,Hà Nội,20:01:48,Young Adult (20-29),Spring,Discount on Selected Items,Yes
1000005563,2/24/2020,Juan Barnes,"['Crayons', 'Toothpaste']",2,22.09,Debit Card,Hải Phòng,18:17:05,Adult (30-49),Fall,Discount on Selected Items,No
1000005564,1/4/2021,Timothy Stein,"['Cashews', 'Aluminum Foil', 'Hair Ties', 'Lotion']",4,34.86,Mobile Payment,Hà Nội,10:56:22,Adult (30-49),Winter,None,No
1000005565,4/2/2022,Jessica Stone,"['Bath Mat', 'Floss', 'Bra']",3,21.53,Credit Card,Hồ Chí Minh,21:00:03,Adult (30-49),Fall,Discount on Selected Items,Yes
1000005566,4/21/2020,Danielle Taylor,"['Popsicles', 'Swim Trunks', 'Bug Spray', 'Shampoo', 'Toilet Paper', 'Frozen Fish Sticks', 'Tape']",7,85.72,Credit Card,Hải Phòng,11:27:57,Adult (30-49),Summer,BOGO (Buy One Get One),Yes
1000005567,3/2/2020,Jasmine Jackson,"['Comb', 'Mac and Cheese', 'Bath Mat', 'Polo Shirt', 'Scrubbers', 'Butter', 'Vegetable Oil']",7,70.97,Credit Card,Hồ Chí Minh,2:17:58,Adult (30-49),Winter,Discount on Selected Items,Yes
1000005568,11/27/2022,Meghan Russell,"['Headbands', 'Socks', 'Trash Bags', 'Toilet Bowl Cleaner', 'Chicken', 'Tea', 'Sugar', 'Kettlebells', 'Cream Cheese', 'Disinfectant Wipes', 'Hairbrush']",11,90.24,Mobile Payment,Hải Phòng,15:09:54,Senior (65+),Winter,Discount on Selected Items,No
1000005569,4/21/2020,Jeremy Barnes,['Colored Pencils'],1,3.63,Debit Card,Hà Nội,15:04:10,Teenager (13-19),Summer,None,No
1000005570,11/11/2021,Gabrielle Wallace,['Ziploc Bags'],1,4.4,Mobile Payment,Hà Nội,14:39:47,Adult (30-49),Summer,BOGO (Buy One Get One),No
1000005571,2/6/2021,Gregory Johnson,"['Orange Juice', 'Workout Clothes', 'Frozen Bagels', 'Belt', 'Gum', 'Swim Cap']",6,56.62,Debit Card,Hà Nội,13:01:45,Adult (30-49),Spring,None,Yes
1000005572,9/22/2021,Ariel Rodriguez,"['Slippers', 'Plastic Wrap']",2,20.51,Credit Card,Hà Nội,4:21:17,Adult (30-49),Spring,Discount on Selected Items,Yes
1000005573,4/1/2020,Angel Davila,"['Exercise Ball', 'Razors', 'Frozen Breakfast Sandwiches', 'Cotton Balls', 'Crayons']",5,52.82,Cash,Hải Phòng,8:31:15,Adult (30-49),Winter,BOGO (Buy One Get One),Yes
1000005574,8/9/2022,Samantha Mckinney,"['Ketchup', 'Gelato']",2,30.66,Mobile Payment,Hà Nội,19:30:50,Adult (30-49),Summer,Discount on Selected Items,Yes
1000005575,2/15/2020,Derrick Nguyen,"['Rug', 'Briefcase', 'Pasta Sauce', 'Envelopes', 'Dried Cranberries', 'Light Bulbs', 'Sports Drinks']",7,71.59,Credit Card,Hồ Chí Minh,14:39:20,Young Adult (20-29),Fall,Discount on Selected Items,No
1000005576,5/8/2023,Charles Adams,"['Frozen Pizza Rolls', 'Olive Oil', 'Toilet Paper']",3,25.56,Debit Card,Hồ Chí Minh,11:02:20,Middle-aged (50-64),Winter,BOGO (Buy One Get One),No
1000005577,3/22/2023,Corey Brennan,"['Cereal', 'Peanuts']",2,26.52,Mobile Payment,Hà Nội,20:20:48,Adult (30-49),Summer,BOGO (Buy One Get One),No
1000005578,7/24/2022,Thomas Waller,['Belt'],1,16.58,Cash,Hải Phòng,17:35:01,Middle-aged (50-64),Spring,Discount on Selected Items,Yes
1000005579,2/15/2020,Dominique Garcia,"['Chocolate', 'Sunscreen']",2,17.25,Mobile Payment,Cần Thơ,14:45:45,Adult (30-49),Spring,Discount on Selected Items,No
1000005580,3/21/2021,Joel Johns,"['Washcloths', 'Snack Cakes', 'Protein Bars', 'Canned Fruit', 'Envelopes', 'Oats']",6,85.24,Mobile Payment,Hồ Chí Minh,11:23:15,Teenager (13-19),Summer,BOGO (Buy One Get One),Yes
1000005581,12/23/2022,Michael Stuart,"['Beach Towel', 'Notebooks', 'Baking Soda', 'Onion Powder', 'Frozen Pancakes', 'Brown Sugar', 'Toilet Paper', 'Suitcase', 'Frozen Dinners', 'Jelly', 'Pants']",11,85.32,Cash,Hải Phòng,23:28:51,Young Adult (20-29),Fall,Discount on Selected Items,No
1000005582,12/21/2023,Andrew Martin,"['Tea', 'T-Shirt', 'Cereal', 'Ruler', 'Laptop Bag']",5,63.26,Credit Card,Hà Nội,17:30:28,Teenager (13-19),Spring,BOGO (Buy One Get One),Yes
1000005583,4/26/2022,Amber Hale,"['Laptop Bag', 'Pens', 'Polo Shirt', 'Extension Cord', 'Pajamas', 'Kettlebells']",6,51.61,Mobile Payment,Hồ Chí Minh,14:59:50,Adult (30-49),Spring,BOGO (Buy One Get One),No
1000005584,6/10/2021,Holly Williams,"['Plastic Wrap', 'Picture Frames', 'Nail Polish Remover', 'Detergent', 'Cumin', 'Sunglasses', 'Pants', 'Notebook Paper']",8,89.3,Mobile Payment,Hồ Chí Minh,10:13:25,Young Adult (20-29),Spring,Discount on Selected Items,Yes
1000005585,2/9/2021,Nicole Randall,"['Granola Bars', 'Glue', 'Paper Towels']",3,34.13,Cash,Đà Nẵng,14:24:15,Senior (65+),Summer,None,Yes
1000005586,3/14/2022,Sean Ponce,"['Elliptical', 'Washcloths', 'Dried Cranberries', 'Cumin']",4,49.23,Mobile Payment,Hồ Chí Minh,18:23:31,Middle-aged (50-64),Fall,BOGO (Buy One Get One),Yes
1000005587,11/1/2023,Martin Freeman,"['Sunscreen', 'Ketchup', 'Kettlebells']",3,21.47,Debit Card,Hải Phòng,15:01:53,Adult (30-49),Summer,None,Yes
1000005588,9/22/2021,Vanessa King,"['Chocolate', 'Lotion', 'Paper Towels', 'Rowing Machine', 'Pasta Sauce', 'Detergent']",6,78.37,Debit Card,Hải Phòng,15:21:06,Young Adult (20-29),Summer,None,No
1000005589,1/12/2023,Natalie Weber,"['Packing Tape', 'Hair Ties']",2,26.24,Cash,Hải Phòng,12:33:11,Teenager (13-19),Summer,BOGO (Buy One Get One),No
1000005590,1/21/2023,Joseph Rogers,"['Ice Cream Cones', 'Brownies', 'Sweatshirt', 'Sunglasses']",4,36.01,Credit Card,Hà Nội,21:47:46,Middle-aged (50-64),Fall,None,Yes
1000005591,7/20/2021,Alexis Flores,"['Band-Aids', 'Bathrobe', 'Bananas', 'Scrubbers', 'Sponges', 'Facial Tissue', 'Vegetable Oil', 'Elliptical', 'Sandals']",9,111.09,Cash,Hà Nội,13:08:45,Young Adult (20-29),Winter,Discount on Selected Items,No
1000005592,6/26/2022,Alexis Kennedy,"['Ice Cream Bars', 'Coffee', 'Bread', 'Headbands', 'Ice Cream Tubs', 'Chewing Gum', 'Bath Salts', 'Frozen Fries', 'Sneakers']",9,71.36,Credit Card,Hà Nội,4:44:42,Teenager (13-19),Spring,None,Yes
1000005593,11/5/2020,Willie Lopez,"['Chocolate', 'Air Freshener', 'Folders', 'Bathrobe', 'Duffel Bag']",5,61.49,Debit Card,Hà Nội,18:58:05,Adult (30-49),Summer,None,No
1000005594,12/27/2020,Jean Parker,"['Water Bottle', 'Lotion', 'Cough Drops', 'Tweezers', 'Water', 'Candles', 'Ramen']",7,53.36,Cash,Hải Phòng,20:36:15,Middle-aged (50-64),Winter,BOGO (Buy One Get One),Yes
1000005595,11/13/2023,Timothy Moore,"['Frozen Breakfast Sandwiches', 'Backpack', 'Washcloths', 'Vinegar', 'Frozen Burritos']",5,64.79,Cash,Hà Nội,13:45:24,Young Adult (20-29),Winter,Discount on Selected Items,Yes
1000005596,7/24/2023,Carol Martinez,"['Crayons', 'Exercise Bike']",2,21.38,Debit Card,Cần Thơ,12:24:49,Adult (30-49),Winter,BOGO (Buy One Get One),Yes
1000005597,4/14/2022,Veronica Lopez,"['Extension Cord', 'Disinfectant Wipes', 'Envelopes', 'Flashlight', 'Bikini', 'Soda', 'Exercise Bike', 'Bananas']",8,112.75,Credit Card,Hà Nội,14:27:16,Teenager (13-19),Spring,None,Yes
1000005598,11/9/2020,Heather Kelly,"['Scissors', 'Cereal', 'Soda', 'Ice Cream Bars']",4,32.46,Credit Card,Hải Phòng,21:39:28,Adult (30-49),Fall,BOGO (Buy One Get One),No
1000005599,1/26/2021,Victoria Boyd,"['Purse', 'Rice', 'Binders']",3,34.15,Mobile Payment,Hà Nội,19:57:57,Adult (30-49),Winter,None,Yes
1000005600,4/27/2022,Pamela Alexander,"['Bug Spray', 'Mouthwash']",2,9.77,Debit Card,Hà Nội,14:00:38,Senior (65+),Spring,Discount on Selected Items,No
1000005601,10/10/2021,Sherri Robinson MD,['Olives'],1,7.39,Cash,Hải Phòng,14:56:11,Senior (65+),Summer,Discount on Selected Items,No
1000005602,1/4/2021,Justin Hubbard,"['Scarf', 'Frozen Meatballs', 'Juice', 'Resistance Bands']",4,56.67,Mobile Payment,Hà Nội,11:14:51,Adult (30-49),Summer,None,No
1000005603,8/12/2022,Justin Lee,"['Tank Top', 'Razors', 'Plastic Cups', 'Crackers', 'Bread', 'Ice Cream Sandwiches', 'Pull-up Bar']",7,77.37,Debit Card,Hà Nội,14:14:07,Teenager (13-19),Fall,Discount on Selected Items,No
1000005604,12/2/2021,Adam Ruiz,"['Sunscreen', 'Frozen Pie', 'Juice', 'Paper Cups', 'Paprika']",5,55.25,Mobile Payment,Hà Nội,18:05:38,Adult (30-49),Spring,Discount on Selected Items,No
1000005605,12/20/2022,Jack Holt,"['Flip Flops', 'Duffel Bag', 'Bathrobe', 'Gym Bag']",4,55.89,Mobile Payment,Hà Nội,7:11:51,Young Adult (20-29),Fall,BOGO (Buy One Get One),No
1000005606,1/6/2020,Sydney Baker,"['Sweater', 'Charcoal', 'Super Glue', 'Dried Cranberries', 'Deodorant']",5,55.7,Debit Card,Hồ Chí Minh,11:16:33,Middle-aged (50-64),Fall,None,No
1000005607,7/13/2021,Johnathan Wolf,"['Notebook Paper', 'Workout Clothes', 'Chili Powder', 'Mac and Cheese', 'Bathrobe', 'Passport Holder', 'Sweater', 'Ice Cream', 'Handbag']",9,104.63,Debit Card,Hà Nội,9:15:15,Young Adult (20-29),Spring,BOGO (Buy One Get One),Yes
1000005608,5/14/2021,Julie Williams,"['Wallet', 'Wine', 'Sandals', 'Multi-Surface Cleaner', 'Brownies', 'Moving Boxes', 'Tape', 'Ice Cream Sandwiches', 'One-Piece Swimsuit']",9,94.4,Credit Card,Hà Nội,13:24:14,Middle-aged (50-64),Winter,None,No
1000005609,12/13/2022,Cody Mcdaniel,['Bra'],1,11.01,Cash,Hồ Chí Minh,18:37:40,Middle-aged (50-64),Summer,None,Yes
1000005610,4/14/2023,Scott Rodriguez,"['Hat', 'Dress', 'Paper Towels', 'Gloves', 'Frozen Cake', 'Umbrella']",6,78.93,Cash,Hà Nội,17:07:47,Adult (30-49),Summer,Discount on Selected Items,Yes
1000005611,8/7/2020,John Cooper,"['Plastic Wrap', 'Bug Spray', 'Coffee', 'Paprika']",4,24.66,Mobile Payment,Hà Nội,8:28:49,Adult (30-49),Fall,None,Yes
1000005612,3/20/2020,Paul Daugherty,"['Slippers', 'Jam', 'Instant Noodles']",3,34.23,Credit Card,Hồ Chí Minh,16:58:50,Teenager (13-19),Summer,None,Yes
1000005613,6/19/2021,Wesley Bailey,['Cream Cheese'],1,18.9,Cash,Đà Nẵng,18:32:06,Young Adult (20-29),Summer,None,Yes
1000005614,12/30/2021,Daniel Little,"['Tomato Sauce', 'Ruler', 'Backpack', 'Cotton Swabs', 'Packing Tape']",5,67.94,Cash,Hà Nội,11:07:50,Senior (65+),Spring,Discount on Selected Items,No
1000005615,12/22/2023,Kelly Palmer,"['Binders', 'Peanut Butter', 'Crayons', 'Scissors', 'Laundry Basket', 'Ketchup', 'Frozen Cookies']",7,71.74,Mobile Payment,Hà Nội,9:39:48,Adult (30-49),Winter,BOGO (Buy One Get One),No
1000005616,11/18/2020,Robert Cannon,"['Glue', 'Nail Polish', 'Frozen Pie', 'Paper Cups']",4,45.71,Credit Card,Hà Nội,17:21:37,Young Adult (20-29),Winter,None,Yes
1000005617,11/19/2023,Steven Wallace,"['Scarf', 'Frozen Dinners', 'Band-Aids', 'Fabric Softener', 'Salt', 'Nail Polish', 'Ice Cream Tubs']",7,48.95,Mobile Payment,Cần Thơ,18:37:52,Middle-aged (50-64),Summer,BOGO (Buy One Get One),Yes
1000005618,5/29/2021,Austin Walton,"['Multi-Surface Cleaner', 'Hat', 'Treadmill', 'Onion Powder', 'Nail Polish', 'Binders']",6,54.05,Cash,Cần Thơ,10:56:01,Middle-aged (50-64),Fall,Discount on Selected Items,Yes
1000005619,10/7/2023,Jordan Ward,"['Ziploc Bags', 'Toilet Bowl Cleaner', 'Binders', 'Jump Rope', 'Multi-Surface Cleaner']",5,32.29,Credit Card,Hà Nội,7:29:34,Young Adult (20-29),Summer,BOGO (Buy One Get One),Yes
1000005620,5/24/2020,Justin Wilson,['Bra'],1,11.01,Mobile Payment,Hà Nội,20:48:01,Adult (30-49),Spring,Discount on Selected Items,No
1000005621,2/25/2023,Molly Thompson,"['Insect Repellent', 'Canned Vegetables', 'Frozen Bread', 'Syrup', 'Luggage', 'Gym Towel', 'Floss', 'Frozen Pancakes', 'Sponges', 'Exercise Bike']",10,102.64,Debit Card,Hồ Chí Minh,16:57:02,Adult (30-49),Summer,None,Yes
1000005622,11/1/2020,Joel Gonzales,"['Cotton Swabs', 'Passport Holder', 'Jam', 'Handbag', 'Packing Tape']",5,52.36,Credit Card,Đà Nẵng,22:32:00,Adult (30-49),Fall,None,Yes
1000005623,7/27/2022,Tina Clark,"['Body Wash', 'Beer', 'Frozen Burritos', 'Cotton Balls', 'Pull-up Bar', 'Cold Medicine', 'Chicken']",7,74.89,Credit Card,Hà Nội,19:22:58,Teenager (13-19),Summer,None,Yes
1000005624,9/17/2022,Heather Campbell,"['Lighter', 'Laundry Detergent', 'Pretzels', 'Shampoo']",4,28.11,Debit Card,Hồ Chí Minh,17:51:52,Adult (30-49),Summer,BOGO (Buy One Get One),Yes
1000005625,7/5/2022,Vicki Larson,"['Rice', 'Pants', 'Towels', 'Kettlebells', 'Frozen Pie', 'Gym Towel', 'Dress', 'Underwear', 'Resistance Bands', 'Slippers']",10,97.92,Cash,Hồ Chí Minh,13:38:16,Young Adult (20-29),Winter,BOGO (Buy One Get One),No
1000005626,1/31/2020,Bradley Smith,['One-Piece Swimsuit'],1,4.65,Mobile Payment,Hồ Chí Minh,9:54:33,Young Adult (20-29),Summer,BOGO (Buy One Get One),Yes
1000005627,4/13/2022,Maria Torres,"['Rug', 'Pull-up Bar']",2,35.57,Mobile Payment,Cần Thơ,13:39:03,Senior (65+),Spring,BOGO (Buy One Get One),Yes
1000005628,9/1/2021,Stefanie Ramirez,"['Garlic Powder', 'Calculator', 'Underwear', 'Bath Mat', 'Colored Pencils']",5,38.65,Mobile Payment,Hà Nội,13:25:35,Young Adult (20-29),Winter,None,No
1000005629,10/6/2020,Michael Neal,"['Capri Pants', 'Jump Rope', 'Ice Cream Tubs', 'Luggage', 'Air Freshener', 'Slippers', 'Shaving Cream', 'Scarf', 'Dried Cranberries', 'Bath Mat']",10,76.51,Credit Card,Đà Nẵng,6:13:41,Senior (65+),Winter,Discount on Selected Items,No
1000005630,10/23/2020,Juan Cunningham,"['Shower Shoes', 'Energy Drinks', 'Frozen Pancakes']",3,35.42,Mobile Payment,Hồ Chí Minh,18:09:26,Young Adult (20-29),Winter,Discount on Selected Items,No
1000005631,12/24/2020,Veronica Patrick,"['Bubble Wrap', 'Pasta', 'Soap', 'Workout Clothes', 'Lip Balm']",5,44.21,Mobile Payment,Hà Nội,17:15:02,Senior (65+),Spring,Discount on Selected Items,Yes
1000005632,7/13/2023,Garrett Ross,"['Sponges', 'Dryer Sheets', 'Insect Repellent', 'Frozen Pie', 'Candy Bars', 'Toothbrush', 'Frozen Fruit', 'Canned Vegetables', 'Butter']",9,99.8,Mobile Payment,Hải Phòng,6:02:05,Middle-aged (50-64),Fall,Discount on Selected Items,No
1000005633,1/13/2021,Jordan Hunter,"['Nail Polish Remover', 'Barbecue Sauce', 'Glass Cleaner', 'Capri Pants', 'Baking Soda', 'Dumbbells']",6,70.43,Mobile Payment,Đà Nẵng,15:17:18,Teenager (13-19),Summer,None,Yes
1000005634,3/17/2021,Tyler Garcia,"['Charcoal', 'Post-it Notes', 'Bagels', 'Ice Cream', 'Folders', 'Plastic Utensils', 'Frozen Waffles', 'Bathrobe', 'Mouthwash', 'Frozen Sausages']",10,95.73,Cash,Hà Nội,14:33:43,Teenager (13-19),Spring,Discount on Selected Items,Yes
1000005635,9/24/2023,Karen Hendricks,"['Notebooks', 'Bra', 'Jacket', 'Sponges', 'Crayons', 'Salt']",6,63.7,Debit Card,Hà Nội,18:31:54,Adult (30-49),Summer,Discount on Selected Items,Yes
1000005636,9/4/2022,Gail Montes,"['Ice Cream Cones', 'Snack Cakes', 'Nail Polish']",3,47.02,Mobile Payment,Hồ Chí Minh,11:16:57,Senior (65+),Fall,BOGO (Buy One Get One),Yes
1000005637,1/17/2020,Kirsten Melendez,"['Cereal', 'Luggage', 'Paper Cups']",3,32.52,Debit Card,Hồ Chí Minh,11:52:17,Teenager (13-19),Fall,BOGO (Buy One Get One),Yes
1000005638,1/10/2022,Lisa Nunez,"['Coat', 'Frozen Chicken Nuggets', 'Scrubbers']",3,38.78,Credit Card,Hà Nội,9:20:09,Young Adult (20-29),Spring,BOGO (Buy One Get One),No
1000005639,8/10/2020,Tracey Goodwin,"['Cough Syrup', 'Thermometer', 'Scissors', 'Cotton Swabs', 'Soy Sauce']",5,48.69,Credit Card,Đà Nẵng,13:49:39,Adult (30-49),Summer,None,Yes
1000005640,7/3/2022,Joshua Klein,"['Bagels', 'Chocolate']",2,16.46,Debit Card,Hồ Chí Minh,18:52:31,Young Adult (20-29),Spring,BOGO (Buy One Get One),No
1000005641,4/20/2023,Mark Williams,"['Belt', 'Pasta Sauce', 'Yoga Pants', 'Frozen Fruit', 'Multi-Surface Cleaner']",5,55.9,Debit Card,Cần Thơ,20:52:35,Adult (30-49),Fall,BOGO (Buy One Get One),Yes
1000005642,1/5/2021,Heather Davis,"['Frozen Fries', 'Band-Aids', 'Rice', 'Flip Flops', 'Frozen Pancakes', 'Tea', 'Lighter Fluid', 'Plastic Cups']",8,85.99,Cash,Hải Phòng,13:10:50,Young Adult (20-29),Fall,Discount on Selected Items,No
1000005643,12/17/2020,Stephanie Escobar,"['Energy Drinks', 'Facial Tissue', 'Instant Noodles', 'Jacket', 'Frozen Pizza', 'Canola Oil']",6,64.71,Cash,Hà Nội,19:42:58,Middle-aged (50-64),Summer,None,Yes
1000005644,7/1/2021,Lance Christian,"['Frozen Pizza', 'Chicken', 'Scarf', 'Nail Polish', 'Chili Powder']",5,39.22,Cash,Hà Nội,20:01:55,Teenager (13-19),Winter,None,No
